sku_id,unit_price,date,order_week,weeks_demand,weekly_sales_amount
1077CA,22.9777,2019-11-23,2019-11-18/2019-11-24,12661.0,290920.65969999996
1083AA,29.02,2019-11-23,2019-11-18/2019-11-24,6650.0,192983.0
2565CA,463.03583,2019-11-23,2019-11-18/2019-11-24,601.7444285,278629.2308983732
2573CA,1618.99,2019-11-23,2019-11-18/2019-11-24,89.391257637,144723.55220172662
2473CA,5.95,2019-11-23,2019-11-18/2019-11-24,22380.881106,133166.2425807
1993AA,83.75125,2019-11-23,2019-11-18/2019-11-24,230.0,19262.7875
2331CA,210.12419,2019-11-23,2019-11-18/2019-11-24,407.0,85520.54533
3007CA,18832.33,2019-11-23,2019-11-18/2019-11-24,3.682911493,69357.8045969687
3178CA,26000.0,2019-11-23,2019-11-18/2019-11-24,6.588466331,171300.124606
1921AA,50000.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
1964BA,99.12769,2019-11-23,2019-11-18/2019-11-24,1042.5,103340.616825
1876AA,22919.0,2019-11-23,2019-11-18/2019-11-24,0.227142333,5205.875130027
1224AA,698.0,2019-11-23,2019-11-18/2019-11-24,63.0,43974.0
2317CA,37.26672,2019-11-23,2019-11-18/2019-11-24,2532.0,94359.33504
3016BA,20005.8,2019-11-23,2019-11-18/2019-11-24,5.009873311,100226.5234852038
3098AA,3862.32,2019-11-23,2019-11-18/2019-11-24,17.379652445,67125.7792313724
2528CA,21.0,2019-11-23,2019-11-18/2019-11-24,1067.887468,22425.636828
2371CA,3.44,2019-11-23,2019-11-18/2019-11-24,18615.146111000002,64036.10262184001
1970CA,244.928,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2016CA,267.32395,2019-11-23,2019-11-18/2019-11-24,82.5,22054.225875000004
1990AA,545.845,2019-11-23,2019-11-18/2019-11-24,1272.5,694587.7625000001
3079BA,134.5,2019-11-23,2019-11-18/2019-11-24,505.0,67922.5
1234BA,498.0,2019-11-23,2019-11-18/2019-11-24,163.0,81174.0
1994AA,450.53667,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2458CA,6.83263,2019-11-23,2019-11-18/2019-11-24,10715.39409396,73214.32314821391
1367CA,22000.0,2019-11-23,2019-11-18/2019-11-24,1.006152087,22135.345914
2564BA,309.205,2019-11-23,2019-11-18/2019-11-24,210.0,64933.049999999996
1255CA,84500.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
1206BA,236.62475,2019-11-23,2019-11-18/2019-11-24,105.52030778800001,24968.716450258555
2501CA,35.12175,2019-11-23,2019-11-18/2019-11-24,2720.0,95531.16
1971AA,321.9469,2019-11-23,2019-11-18/2019-11-24,235.0,75657.5215
2847BA,241.79216,2019-11-23,2019-11-18/2019-11-24,61.0,14749.321759999999
1992AA,586.3916,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2021CA,295.27467,2019-11-23,2019-11-18/2019-11-24,8.0,2362.19736
2391CA,0.75915,2019-11-23,2019-11-18/2019-11-24,73476.724586,55779.855469461894
2025AA,442.805,2019-11-23,2019-11-18/2019-11-24,20.0,8856.1
2267CA,1896.44,2019-11-23,2019-11-18/2019-11-24,19.044954383,36117.613290096524
1265CA,103500.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
1009AA,28.76326,2019-11-23,2019-11-18/2019-11-24,879.0,25282.90554
2013AA,143.8402,2019-11-23,2019-11-18/2019-11-24,777.0,111763.83540000001
1908AA,27809.1,2019-11-23,2019-11-18/2019-11-24,1.0,27809.1
1499CA,6600.0,2019-11-23,2019-11-18/2019-11-24,2.0,13200.0
2670CA,4550.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2044CA,740.82,2019-11-23,2019-11-18/2019-11-24,16.0,11853.12
1385CA,1781.5475,2019-11-23,2019-11-18/2019-11-24,29.0,51664.877499999995
1801AA,1250.0,2019-11-23,2019-11-18/2019-11-24,20.270691954,25338.3649425
1161AA,136.5925,2019-11-23,2019-11-18/2019-11-24,110.0,15025.175
2714CA,49.79846,2019-11-23,2019-11-18/2019-11-24,23.0,1145.36458
1266CA,118900.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3502BA,1234.335,2019-11-23,2019-11-18/2019-11-24,14.0,17280.690000000002
2766AA,363.83238,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2646AA,908.33214,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
1163CA,94.66425,2019-11-23,2019-11-18/2019-11-24,240.0,22719.42
2291AA,18.75596,2019-11-23,2019-11-18/2019-11-24,536.0,10053.194560000002
3239AA,687.5,2019-11-23,2019-11-18/2019-11-24,50.060234373,34416.4111314375
2326CA,63.5592,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2041CA,648.42,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3461CA,30.064,2019-11-23,2019-11-18/2019-11-24,62.0,1863.968
1145BA,85.30066,2019-11-23,2019-11-18/2019-11-24,79.0,6738.75214
1842BA,6548.29,2019-11-23,2019-11-18/2019-11-24,0.238536238,1562.0044619330201
2662CA,2015.43638,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3250CA,34.75342,2019-11-23,2019-11-18/2019-11-24,10.0,347.5342
1907AA,6617.42,2019-11-23,2019-11-18/2019-11-24,2.0,13234.84
1214CA,317.65903,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2680BA,215.57,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2515BA,90.0,2019-11-23,2019-11-18/2019-11-24,781.0,70290.0
2988AA,9261.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2640BA,444.45667,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
1979AA,278.638,2019-11-23,2019-11-18/2019-11-24,15.0,4179.57
1130AA,17.26609,2019-11-23,2019-11-18/2019-11-24,1090.0,18820.038099999998
3177CA,69.45642,2019-11-23,2019-11-18/2019-11-24,41.25,2865.0773249999997
3556AA,1077.43125,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2600BA,1467.79,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
1366BA,16900.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
1586CA,286.571,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2867AA,297.635,2019-11-23,2019-11-18/2019-11-24,14.0,4166.889999999999
1403CA,2550.0,2019-11-23,2019-11-18/2019-11-24,2.5412038729999997,6480.069876149999
3570CA,1160.0,2019-11-23,2019-11-18/2019-11-24,48.0,55680.0
2632AA,185.82,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3193AA,1425.0,2019-11-23,2019-11-18/2019-11-24,5.0,7125.0
3407CA,1017.592,2019-11-23,2019-11-18/2019-11-24,3.0,3052.776
2348BA,38440.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2484BA,239.67286,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2066AA,1550.95,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2672BA,11375.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
1379CA,490.18125,2019-11-23,2019-11-18/2019-11-24,59.0,28920.69375
2513CA,4805.03,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
1382CA,613.52125,2019-11-23,2019-11-18/2019-11-24,82.0,50308.7425
1741BA,1450.0,2019-11-23,2019-11-18/2019-11-24,3.162189908,4585.1753666
3551CA,7.06831,2019-11-23,2019-11-18/2019-11-24,105.0,742.17255
2039CA,449.75,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3084CA,2769.81,2019-11-23,2019-11-18/2019-11-24,1.0,2769.81
1317CA,4908.7,2019-11-23,2019-11-18/2019-11-24,2.0,9817.4
3249CA,320.0,2019-11-23,2019-11-18/2019-11-24,21.544217778,6894.14968896
2994CA,12977.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3404CA,396.54,2019-11-23,2019-11-18/2019-11-24,7.0,2775.78
2814BA,50.49535,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3413AA,35.3004,2019-11-23,2019-11-18/2019-11-24,7.0,247.10280000000003
2606AA,2041.52333,2019-11-23,2019-11-18/2019-11-24,2.0,4083.04666
2096BA,1524.57667,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
1445BA,1291.865,2019-11-23,2019-11-18/2019-11-24,6.0,7751.1900000000005
2212AA,747.405,2019-11-23,2019-11-18/2019-11-24,3.0,2242.215
1479CA,385.5625,2019-11-23,2019-11-18/2019-11-24,7.0,2698.9375
2767AA,147.86565,2019-11-23,2019-11-18/2019-11-24,8.0,1182.9252
1624CA,1531.377,2019-11-23,2019-11-18/2019-11-24,4.0,6125.508
1497CA,16.71828,2019-11-23,2019-11-18/2019-11-24,632.0,10565.95296
2673BA,13.0,2019-11-23,2019-11-18/2019-11-24,1000.0,13000.0
2953BA,47.90925,2019-11-23,2019-11-18/2019-11-24,30.0,1437.2775
2785BA,34.48244,2019-11-23,2019-11-18/2019-11-24,1422.0,49034.02967999999
2078CA,1129.24,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
1681CA,93.0,2019-11-23,2019-11-18/2019-11-24,83.152178484,7733.152599012001
2173CA,444.94,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2200CA,448.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2142CA,2956.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2236CA,1617.335,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
1995AA,100.57182,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3120BA,1534.88,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3322AA,28.5,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3160BA,270.909,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2840AA,8.61042,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2189CA,299.805,2019-11-23,2019-11-18/2019-11-24,4.0,1199.22
2803BA,42.48576,2019-11-23,2019-11-18/2019-11-24,613.0,26043.77088
2170BA,305.19,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2053BA,1212.86889,2019-11-23,2019-11-18/2019-11-24,8.0,9702.95112
1601AA,918.403,2019-11-23,2019-11-18/2019-11-24,11.0,10102.433
3533CA,0.64377,2019-11-23,2019-11-18/2019-11-24,54431.0,35041.04487
1499AA,14.22359,2019-11-23,2019-11-18/2019-11-24,200.0,2844.718
3161BA,360.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
1330CA,6000.0,2019-11-23,2019-11-18/2019-11-24,1.0,6000.0
2265BA,1691.46333,2019-11-23,2019-11-18/2019-11-24,2.0,3382.92666
2115CA,1912.27,2019-11-23,2019-11-18/2019-11-24,58.0,110911.66
2255CA,1712.565,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2763CA,10.08731,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
1695CA,1649.3,2019-11-23,2019-11-18/2019-11-24,8.0,13194.4
2336BA,7.92068,2019-11-23,2019-11-18/2019-11-24,852.28388295,6750.667906004406
2060AA,1101.15,2019-11-23,2019-11-18/2019-11-24,38.0,41843.700000000004
2483BA,1.875,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
1882CA,19950.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2277AA,6.37172,2019-11-23,2019-11-18/2019-11-24,798.0,5084.63256
2555CA,682.5,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2876CA,427.425,2019-11-23,2019-11-18/2019-11-24,2.0,854.85
2229AA,1054.24333,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3619CA,0.7455,2019-11-23,2019-11-18/2019-11-24,9338.0,6961.479
2227AA,751.635,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2054AA,751.83,2019-11-23,2019-11-18/2019-11-24,3.0,2255.4900000000002
2752AA,76.502,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3358BA,1363.64,2019-11-23,2019-11-18/2019-11-24,5.0,6818.200000000001
1764AA,325.0,2019-11-23,2019-11-18/2019-11-24,20.493806092,6660.4869799
1906CA,1893.75,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3038BA,1300.0,2019-11-23,2019-11-18/2019-11-24,3.978577809,5172.1511517
2953CA,1519.82,2019-11-23,2019-11-18/2019-11-24,4.0,6079.28
1464AA,842.57,2019-11-23,2019-11-18/2019-11-24,9.0,7583.13
1624AA,722.101,2019-11-23,2019-11-18/2019-11-24,3.0,2166.303
3003AA,13182.0,2019-11-23,2019-11-18/2019-11-24,6.0,79092.0
1798AA,375.0,2019-11-23,2019-11-18/2019-11-24,17.075325918,6403.24721925
2727CA,21.88943,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2315BA,14.9222,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2139BA,2032.85,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
1571AA,320.0,2019-11-23,2019-11-18/2019-11-24,15.277259776,4888.72312832
2212CA,884.36,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2223AA,918.7,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2429BA,5.28688,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
1956CA,1250.0,2019-11-23,2019-11-18/2019-11-24,1.0,1250.0
2729AA,76.518,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2234AA,903.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2359CA,73.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3138CA,376.116,2019-11-23,2019-11-18/2019-11-24,31.0,11659.596
2342CA,2.77685,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2293AA,12.73097,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3590BA,115.085,2019-11-23,2019-11-18/2019-11-24,66.0,7595.61
2661CA,182.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2396CA,0.7646,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3616CA,433.1,2019-11-23,2019-11-18/2019-11-24,12.0,5197.200000000001
1582CA,550.0,2019-11-23,2019-11-18/2019-11-24,10.115682638000001,5563.625450900001
3053AA,40.87148,2019-11-23,2019-11-18/2019-11-24,28.0,1144.4014399999999
3025CA,1092.5,2019-11-23,2019-11-18/2019-11-24,1.0,1092.5
2604CA,129.04,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3365CA,13.3248,2019-11-23,2019-11-18/2019-11-24,183.0,2438.4384
1953AA,947.56,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2337CA,1.72706,2019-11-23,2019-11-18/2019-11-24,343.0,592.38158
1488BA,70.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2621AA,61.78333,2019-11-23,2019-11-18/2019-11-24,4.0,247.13332
3495CA,39.835,2019-11-23,2019-11-18/2019-11-24,20.0,796.7
2498BA,1474.56,2019-11-23,2019-11-18/2019-11-24,1.0,1474.56
1584BA,425.0,2019-11-23,2019-11-18/2019-11-24,7.858984305,3340.068329625
1630BA,442.803,2019-11-23,2019-11-18/2019-11-24,1.0,442.803
1486CA,190.72,2019-11-23,2019-11-18/2019-11-24,7.0,1335.04
1745BA,175.0,2019-11-23,2019-11-18/2019-11-24,12.337902351,2159.132911425
1650AA,284.87,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2970CA,512.205,2019-11-23,2019-11-18/2019-11-24,2.0,1024.41
1945AA,965.0,2019-11-23,2019-11-18/2019-11-24,1.0,965.0
3399AA,194.753,2019-11-23,2019-11-18/2019-11-24,8.0,1558.024
3075BA,31.0,2019-11-23,2019-11-18/2019-11-24,76.95890934,2385.72618954
2923CA,20.18857,2019-11-23,2019-11-18/2019-11-24,8.0,161.50856
3143CA,47.764,2019-11-23,2019-11-18/2019-11-24,20.0,955.2800000000001
2054CA,904.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2229CA,751.0,2019-11-23,2019-11-18/2019-11-24,2.0,1502.0
1872CA,16000.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3125AA,119.136,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2524AA,14.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2220BA,752.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3610AA,156.16,2019-11-23,2019-11-18/2019-11-24,6.0,936.96
3044AA,1450.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3027CA,1145.83,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3462AA,4.1,2019-11-23,2019-11-18/2019-11-24,300.0,1230.0
3264CA,30.0,2019-11-23,2019-11-18/2019-11-24,36.288883034,1088.66649102
3180BA,30.0,2019-11-23,2019-11-18/2019-11-24,26.653674474,799.6102342199999
3448CA,6.5255,2019-11-23,2019-11-18/2019-11-24,12.0,78.306
3345AA,31.06467,2019-11-23,2019-11-18/2019-11-24,22.0,683.42274
3576BA,44.79,2019-11-23,2019-11-18/2019-11-24,16.0,716.64
1956AA,573.09,2019-11-23,2019-11-18/2019-11-24,2.0,1146.18
2508BA,463.1,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2935BA,23.495,2019-11-23,2019-11-18/2019-11-24,27.6,648.4620000000001
3075AA,60.38,2019-11-23,2019-11-18/2019-11-24,1.0,60.38
2956AA,12.02259,2019-11-23,2019-11-18/2019-11-24,40.0,480.9036
3512AA,0.10295,2019-11-23,2019-11-18/2019-11-24,9547.0,982.86365
1688CA,30.0,2019-11-23,2019-11-18/2019-11-24,26.720650026,801.6195007800001
1826AA,30.0,2019-11-23,2019-11-18/2019-11-24,36.818116669,1104.54350007
1811CA,30.0,2019-11-23,2019-11-18/2019-11-24,10.844554941,325.33664823
1374CA,30.0,2019-11-23,2019-11-18/2019-11-24,22.656244497,679.68733491
1766CA,30.0,2019-11-23,2019-11-18/2019-11-24,56.401581875,1692.0474562499999
3494AA,3.5,2019-11-23,2019-11-18/2019-11-24,260.0,910.0
1420CA,30.0,2019-11-23,2019-11-18/2019-11-24,7.886454719,236.59364157
1488CA,30.0,2019-11-23,2019-11-18/2019-11-24,8.441386881,253.24160643
1296CA,30.0,2019-11-23,2019-11-18/2019-11-24,26.115501087000002,783.4650326100001
1434BA,30.0,2019-11-23,2019-11-18/2019-11-24,29.243028731,877.29086193
1712AA,30.0,2019-11-23,2019-11-18/2019-11-24,26.85166666,805.5499998
1317BA,30.0,2019-11-23,2019-11-18/2019-11-24,31.024730006000002,930.74190018
1857AA,30.0,2019-11-23,2019-11-18/2019-11-24,21.221102251,636.6330675300001
1678CA,30.0,2019-11-23,2019-11-18/2019-11-24,33.189800441,995.6940132300001
1325AA,30.0,2019-11-23,2019-11-18/2019-11-24,13.249908237,397.49724711
1698CA,30.0,2019-11-23,2019-11-18/2019-11-24,1.136306402,34.08919206
2539AA,30.0,2019-11-23,2019-11-18/2019-11-24,16.711544814,501.34634442
1672AA,30.0,2019-11-23,2019-11-18/2019-11-24,13.328398912,399.85196736
1827AA,30.0,2019-11-23,2019-11-18/2019-11-24,23.757066241999997,712.7119872599999
1441AA,190.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2548CA,30.0,2019-11-23,2019-11-18/2019-11-24,17.455535745,523.6660723499999
1851CA,30.0,2019-11-23,2019-11-18/2019-11-24,7.512747707,225.38243121
1947CA,30.0,2019-11-23,2019-11-18/2019-11-24,25.343654301999997,760.3096290599999
1315BA,30.0,2019-11-23,2019-11-18/2019-11-24,9.775720141,293.27160423000004
3126BA,30.0,2019-11-23,2019-11-18/2019-11-24,12.722446073,381.67338219
2449CA,30.0,2019-11-23,2019-11-18/2019-11-24,12.737597045,382.12791135
1830AA,30.0,2019-11-23,2019-11-18/2019-11-24,1.45903519,43.7710557
1390BA,30.0,2019-11-23,2019-11-18/2019-11-24,21.842026745,655.26080235
1326AA,30.0,2019-11-23,2019-11-18/2019-11-24,12.578149697,377.34449091
1902BA,30.0,2019-11-23,2019-11-18/2019-11-24,24.067889233,722.0366769899999
1468AA,30.0,2019-11-23,2019-11-18/2019-11-24,11.452332569,343.56997707
2096AA,30.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
1373BA,30.0,2019-11-23,2019-11-18/2019-11-24,8.524455865,255.73367595000002
2365AA,30.0,2019-11-23,2019-11-18/2019-11-24,13.483265,404.49795
3006CA,30.0,2019-11-23,2019-11-18/2019-11-24,5.179590438,155.38771314
1308BA,30.0,2019-11-23,2019-11-18/2019-11-24,13.502435053,405.07305159
1767CA,30.0,2019-11-23,2019-11-18/2019-11-24,2.506292687,75.18878061000001
2143AA,30.0,2019-11-23,2019-11-18/2019-11-24,8.935808091,268.07424273
1819AA,30.0,2019-11-23,2019-11-18/2019-11-24,14.506447758,435.19343274
1321BA,30.0,2019-11-23,2019-11-18/2019-11-24,6.535201665,196.05604995
1196AA,30.0,2019-11-23,2019-11-18/2019-11-24,42.719421120999996,1281.58263363
2938CA,29.206,2019-11-23,2019-11-18/2019-11-24,17.0,496.502
2930CA,20.00833,2019-11-23,2019-11-18/2019-11-24,80.0,1600.6664
3378CA,1.5,2019-11-23,2019-11-18/2019-11-24,1200.0,1800.0
1514BA,332.8,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3132BA,190.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2471CA,4.77698,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3579CA,86.65,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
1511CA,6.787,2019-11-23,2019-11-18/2019-11-24,30.0,203.60999999999999
2977BA,52.8,2019-11-23,2019-11-18/2019-11-24,14.0,739.1999999999999
3271CA,34.5,2019-11-23,2019-11-18/2019-11-24,4.745766694,163.728950943
2498CA,117.17,2019-11-23,2019-11-18/2019-11-24,1.0,117.17
2925CA,48.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
1436BA,125.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3423CA,29.555,2019-11-23,2019-11-18/2019-11-24,11.0,325.105
2487BA,14.4,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
1716AA,140.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3420AA,17.255,2019-11-23,2019-11-18/2019-11-24,1.0,17.255
1708AA,120.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2488CA,0.95,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
1668CA,0.85,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
1484BA,0.2,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
1491CA,30.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2884AA,30.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2895CA,30.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2982AA,30.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
2987AA,30.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3274CA,30.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3276AA,30.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3291CA,30.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3296AA,30.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3299CA,30.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3300CA,30.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3312AA,30.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
3332CA,30.0,2019-11-23,2019-11-18/2019-11-24,0.0,0.0
1244AA,60.0,2019-11-30,2019-11-25/2019-12-01,13246.160708,794769.6424799999
1295CA,175000.0,2019-11-30,2019-11-25/2019-12-01,5.0317894160000005,880563.1478
1281BA,139500.0,2019-11-30,2019-11-25/2019-12-01,5.9655448280000005,832193.503506
3205AA,76300.0,2019-11-30,2019-11-25/2019-12-01,4.2730912949999995,326036.8658085
2117BA,2424.0,2019-11-30,2019-11-25/2019-12-01,6.504254192,15766.312161408001
1193BA,815.0,2019-11-30,2019-11-25/2019-12-01,24.0,19560.0
1126CA,32.8,2019-11-30,2019-11-25/2019-12-01,34572.0,1133961.5999999999
1283CA,98333.33,2019-11-30,2019-11-25/2019-12-01,4.486253853,441148.2805908205
2418CA,5.8,2019-11-30,2019-11-25/2019-12-01,57146.973203,331452.4445774
1967BA,178.65,2019-11-30,2019-11-25/2019-12-01,245.0,43769.25
2422BA,49.9,2019-11-30,2019-11-25/2019-12-01,5410.867847,270002.3055653
1116CA,32.8,2019-11-30,2019-11-25/2019-12-01,4000.0,131200.0
1077CA,22.9777,2019-11-30,2019-11-25/2019-12-01,8504.0,195402.3608
1083AA,29.02,2019-11-30,2019-11-25/2019-12-01,9204.0,267100.08
2565CA,463.03583,2019-11-30,2019-11-25/2019-12-01,178.43871228999998,82623.51724933134
2573CA,1618.99,2019-11-30,2019-11-25/2019-12-01,141.68638492,229388.8403216308
2473CA,5.95,2019-11-30,2019-11-25/2019-12-01,31118.7314308,185156.45201326
1993AA,83.75125,2019-11-30,2019-11-25/2019-12-01,3571.0,299075.71375
2331CA,210.12419,2019-11-30,2019-11-25/2019-12-01,510.0,107163.3369
3007CA,18832.33,2019-11-30,2019-11-25/2019-12-01,6.449611325,121461.20884413726
3178CA,26000.0,2019-11-30,2019-11-25/2019-12-01,1.516660557,39433.174482
1921AA,50000.0,2019-11-30,2019-11-25/2019-12-01,1.0,50000.0
1964BA,99.12769,2019-11-30,2019-11-25/2019-12-01,170.0,16851.707300000002
1876AA,22919.0,2019-11-30,2019-11-25/2019-12-01,0.987240323,22626.560962837
1224AA,698.0,2019-11-30,2019-11-25/2019-12-01,12.0,8376.0
2317CA,37.26672,2019-11-30,2019-11-25/2019-12-01,85.0,3167.6711999999998
3016BA,20005.8,2019-11-30,2019-11-25/2019-12-01,1.382527311,27658.5648784038
3098AA,3862.32,2019-11-30,2019-11-25/2019-12-01,16.350694181999998,63151.613153022234
2528CA,21.0,2019-11-30,2019-11-25/2019-12-01,5826.4991309,122356.4817489
2371CA,3.44,2019-11-30,2019-11-25/2019-12-01,32734.149048900003,112605.472728216
1970CA,244.928,2019-11-30,2019-11-25/2019-12-01,280.0,68579.84
2016CA,267.32395,2019-11-30,2019-11-25/2019-12-01,0.0,0.0
1990AA,545.845,2019-11-30,2019-11-25/2019-12-01,15.0,8187.675
3079BA,134.5,2019-11-30,2019-11-25/2019-12-01,23.0,3093.5
1234BA,498.0,2019-11-30,2019-11-25/2019-12-01,0.0,0.0
1994AA,450.53667,2019-11-30,2019-11-25/2019-12-01,20.0,9010.733400000001
2458CA,6.83263,2019-11-30,2019-11-25/2019-12-01,7051.8973829999995,48183.005616007285
1367CA,22000.0,2019-11-30,2019-11-25/2019-12-01,1.963473118,43196.408596
2564BA,309.205,2019-11-30,2019-11-25/2019-12-01,60.0,18552.3
1255CA,84500.0,2019-11-30,2019-11-25/2019-12-01,0.0,0.0
1206BA,236.62475,2019-11-30,2019-11-25/2019-12-01,81.41161699,19264.003517354504
2501CA,35.12175,2019-11-30,2019-11-25/2019-12-01,166.0,5830.2105
1971AA,321.9469,2019-11-30,2019-11-25/2019-12-01,170.0,54730.973000000005
2847BA,241.79216,2019-11-30,2019-11-25/2019-12-01,0.0,0.0
1992AA,586.3916,2019-11-30,2019-11-25/2019-12-01,102.5,60105.139
2021CA,295.27467,2019-11-30,2019-11-25/2019-12-01,0.0,0.0
2391CA,0.75915,2019-11-30,2019-11-25/2019-12-01,45359.942137,34435.00007330355
2025AA,442.805,2019-11-30,2019-11-25/2019-12-01,4.0,1771.22
2267CA,1896.44,2019-11-30,2019-11-25/2019-12-01,13.524003876,25647.46191060144
1265CA,103500.0,2019-11-30,2019-11-25/2019-12-01,0.0,0.0
1009AA,28.76326,2019-11-30,2019-11-25/2019-12-01,836.0,24046.085359999997
